MD;DTS_core;DTC_core;RHOB_core;E_sta_core;PR_sta_core
2105.4;;;;;
2105.5;;;;;
2105.6;;;;;
2105.7;;;;;
2105.8;;;;;
2105.9;;;;;
2106;;;;;
2106.1;;;;;
2106.2;;;;;
2106.3;;;;;
2106.4;;;;;
2106.5;;;;;
2106.6;;;;;
2106.7;;;;;
2106.8;;;;;
2106.9;;;;;
2107;;;;;
2107.1;;;;;
2107.2;;;;;
2107.3;;;;;
2107.4;;;;;
2107.5;;;;;
2107.6;;;;;
2107.7;;;;;
2107.8;;;;;
2107.9;;;;;
2108;;;;;
2108.1;;;;;
2108.2;;;;;
2108.3;;;;;
2108.4;;;;;
2108.5;;;;;
2108.6;;;;;
2108.7;;;;;
2108.8;;;;;
2108.9;;;;;
2109;;;;;
2109.1;;;;;
2109.2;;;;;
2109.3;;;;;
2109.4;;;;;
2109.5;;;;;
2109.6;;;;;
2109.7;;;;;
2109.8;;;;;
2109.9;;;;;
2110;;;;;
2110.1;;;;;
2110.2;;;;;
2110.3;;;;;
2110.4;;;;;
2110.5;;;;;
2110.6;;;;;
2110.7;;;;;
2110.8;;;;;
2110.9;;;;;
2111;;;;;
2111.1;;;;;
2111.2;;;;;
2111.3;;;;;
2111.4;;;;;
2111.5;;;;;
2111.6;;;;;
2111.7;;;;;
2111.8;;;;;
2111.9;;;;;
2112;;;;;
2112.1;;;;;
2112.2;;;;;
2112.3;;;;;
2112.4;;;;;
2112.5;;;;;
2112.6;;;;;
2112.7;;;;;
2112.8;;;;;
2112.9;;;;;
2113;;;;;
2113.1;;;;;
2113.2;;;;;
2113.3;;;;;
2113.4;;;;;
2113.5;;;;;
2113.6;;;;;
2113.7;;;;;
2113.8;;;;;
2113.9;;;;;
2114;;;;;
2114.1;;;;;
2114.2;;;;;
2114.3;;;;;
2114.4;;;;;
2114.5;;;;;
2114.6;;;;;
2114.7;;;;;
2114.8;;;;;
2114.9;;;;;
2115;;;;;
2115.1;;;;;
2115.2;;;;;
2115.3;;;;;
2115.4;;;;;
2115.5;;;;;
2115.6;;;;;
2115.7;;;;;
2115.8;;;;;
2115.9;;;;;
2116;;;;;
2116.1;;;;;
2116.2;;;;;
2116.3;;;;;
2116.4;;;;;
2116.5;;;;;
2116.6;;;;;
2116.7;;;;;
2116.8;;;;;
2116.9;;;;;
2117;;;;;
2117.1;;;;;
2117.2;;;;;
2117.3;;;;;
2117.4;;;;;
2117.5;;;;;
2117.6;;;;;
2117.7;;;;;
2117.8;;;;;
2117.9;;;;;
2118;;;;;
2118.1;;;;;
2118.2;;;;;
2118.3;;;;;
2118.4;;;;;
2118.5;;;;;
2118.6;;;;;
2118.7;;;;;
2118.8;;;;;
2118.9;;;;;
2119;;;;;
2119.1;;;;;
2119.2;;;;;
2119.3;;;;;
2119.4;;;;;
2119.5;;;;;
2119.6;;;;;
2119.7;;;;;
2119.8;;;;;
2119.9;;;;;
2120;;;;;
2120.1;;;;;
2120.2;;;;;
2120.3;;;;;
2120.4;;;;;
2120.5;;;;;
2120.6;;;;;
2120.7;;;;;
2120.8;;;;;
2120.9;;;;;
2121;;;;;
2121.1;;;;;
2121.2;;;;;
2121.3;;;;;
2121.4;;;;;
2121.5;;;;;
2121.6;;;;;
2121.7;;;;;
2121.8;;;;;
2121.9;;;;;
2122;;;;;
2122.1;;;;;
2122.2;;;;;
2122.3;;;;;
2122.4;;;;;
2122.5;;;;;
2122.6;;;;;
2122.7;;;;;
2122.8;;;;;
2122.9;;;;;
2123;;;;;
2123.1;;;;;
2123.2;;;;;
2123.3;;;;;
2123.4;;;;;
2123.5;;;;;
2123.6;;;;;
2123.7;;;;;
2123.8;;;;;
2123.9;;;;;
2124;;;;;
2124.1;;;;;
2124.2;;;;;
2124.3;;;;;
2124.4;;;;;
2124.5;;;;;
2124.6;;;;;
2124.7;;;;;
2124.8;;;;;
2124.9;;;;;
2125;;;;;
2125.1;;;;;
2125.2;;;;;
2125.3;;;;;
2125.4;;;;;
2125.5;;;;;
2125.6;;;;;
2125.7;;;;;
2125.8;;;;;
2125.9;;;;;
2126;;;;;
2126.1;;;;;
2126.2;;;;;
2126.3;;;;;
2126.4;;;;;
2126.5;;;;;
2126.6;;;;;
2126.7;;;;;
2126.8;;;;;
2126.9;;;;;
2127;;;;;
2127.1;;;;;
2127.2;;;;;
2127.3;;;;;
2127.4;;;;;
2127.5;;;;;
2127.6;;;;;
2127.7;;;;;
2127.8;;;;;
2127.9;;;;;
2128;;;;;
2128.1;;;;;
2128.2;;;;;
2128.3;;;;;
2128.4;;;;;
2128.5;;;;;
2128.6;;;;;
2128.7;;;;;
2128.8;;;;;
2128.9;;;;;
2129;;;;;
2129.1;;;;;
2129.2;;;;;
2129.3;;;;;
2129.4;;;;;
2129.5;;;;;
2129.6;;;;;
2129.7;;;;;
2129.8;;;;;
2129.9;;;;;
2130;;;;;
2130.1;;;;;
2130.2;;;;;
2130.3;;;;;
2130.4;;;;;
2130.5;;;;;
2130.6;;;;;
2130.7;;;;;
2130.8;;;;;
2130.9;;;;;
2131;;;;;
2131.1;;;;;
2131.2;;;;;
2131.3;;;;;
2131.4;;;;;
2131.5;;;;;
2131.6;;;;;
2131.7;;;;;
2131.8;;;;;
2131.9;;;;;
2132;;;;;
2132.1;;;;;
2132.2;;;;;
2132.3;;;;;
2132.4;;;;;
2132.5;;;;;
2132.6;;;;;
2132.7;;;;;
2132.8;;;;;
2132.9;;;;;
2133;;;;;
2133.1;;;;;
2133.2;;;;;
2133.3;;;;;
2133.4;;;;;
2133.5;;;;;
2133.6;;;;;
2133.7;;;;;
2133.8;;;;;
2133.9;;;;;
2134;;;;;
2134.1;;;;;
2134.2;;;;;
2134.3;;;;;
2134.4;;;;;
2134.5;;;;;
2134.6;;;;;
2134.7;;;;;
2134.8;;;;;
2134.9;;;;;
2135;;;;;
2135.1;;;;;
2135.2;;;;;
2135.3;;;;;
2135.4;;;;;
2135.5;;;;;
2135.6;;;;;
2135.7;;;;;
2135.8;;;;;
2135.9;;;;;
2136;;;;;
2136.1;;;;;
2136.2;;;;;
2136.3;;;;;
2136.4;;;;;
2136.5;;;;;
2136.6;;;;;
2136.7;;;;;
2136.8;;;;;
2136.9;;;;;
2137;;;;;
2137.1;;;;;
2137.2;;;;;
2137.3;;;;;
2137.4;;;;;
2137.5;;;;;
2137.6;;;;;
2137.7;;;;;
2137.8;;;;;
2137.9;;;;;
2138;;;;;
2138.1;;;;;
2138.2;;;;;
2138.3;;;;;
2138.4;;;;;
2138.5;;;;;
2138.6;;;;;
2138.7;;;;;
2138.8;;;;;
2138.9;;;;;
2139;;;;;
2139.1;;;;;
2139.2;;;;;
2139.3;;;;;
2139.4;;;;;
2139.5;;;;;
2139.6;;;;;
2139.7;;;;;
2139.8;;;;;
2139.9;;;;;
2140;;;;;
2140.1;;;;;
2140.2;;;;;
2140.3;968.2034395;435.7862022;2.239204338;4.34816329;0.28849591
2140.4;958.23805;433.0917133;2.241741808;4.46490815;0.378304653
2140.5;943.4702603;430.9218045;2.24434559;4.311571151;0.286944795
2140.6;929.293501;430.4946931;2.247356503;4.265299456;0.314890934
2140.7;915.9619864;430.8075704;2.250793153;4.315726675;0.272239756
2140.8;905.3271147;431.0889037;2.255374397;4.639267754;0.356041297
2140.9;903.0396243;429.191356;2.259123103;4.461711852;0.311052913
2141;906.6463945;426.0446134;2.261670188;4.361850365;0.326469695
2141.1;920.0454594;422.1193195;2.259470463;4.580493042;0.325074306
2141.2;930.2759305;420.9735797;2.254977298;4.47579058;0.303000058
2141.3;937.7652907;421.7826483;2.249419197;4.484458488;0.337115608
2141.4;938.0630258;424.8526127;2.246927566;4.17783568;0.324500765
2141.5;938.2455347;425.3155868;2.245631808;4.356547425;0.369124995
2141.6;938.4137721;423.7446162;2.24520598;4.344167677;0.376187501
2141.7;939.6656426;419.8843694;2.244842078;4.054240027;0.382595521
2141.8;943.9813449;417.0329089;2.246055399;4.437241334;0.347064269
2141.9;950.9117195;415.1371489;2.248603573;4.347789271;0.34959544
2142;958.0744209;417.9632275;2.250725028;4.703590942;0.302534444
2142.1;963.5460927;422.4686766;2.249514818;4.212864383;0.348696663
2142.2;967.3267349;428.6534963;2.244972944;4.093717034;0.340134153
2142.3;968.4624399;433.0859233;2.242838129;4.347578081;0.38121456
2142.4;968.8186219;435.1505419;2.24429284;4.136435811;0.375478766
2142.5;968.3230775;434.4775421;2.249903676;4.293809383;0.347032914
2142.6;967.2378847;428.7400239;2.255476914;4.069318764;0.267601635
2142.7;966.2064897;422.2327842;2.258879878;4.213599977;0.325683778
2142.8;965.301362;415.1090122;2.259289111;4.39690593;0.311384659
2142.9;965.5836241;413.959834;2.258441941;4.329857467;0.367446742
2143;966.1660004;414.7592565;2.258218169;4.209850195;0.31205371
2143.1;967.0227791;417.6548616;2.259239291;3.957282816;0.311126723
2143.2;967.1072093;417.3689055;2.265116892;4.273579305;0.319820692
2143.3;966.6885359;415.5444576;2.273028164;4.221389476;0.350183401
2143.4;965.5373157;411.7389164;2.283352472;4.38572071;0.363075463
2143.5;958.4421922;410.653244;2.28349878;4.342906749;0.308812307
2143.6;946.6720213;411.5283446;2.278883874;4.60096996;0.364253787
2143.7;927.0378445;415.5854785;2.268372595;4.505581746;0.358334938
2143.8;915.1866185;418.3774546;2.262753948;4.638990103;0.329961907
2143.9;910.5463955;419.9260286;2.260504258;4.763393227;0.324587791
2144;920.1819446;418.9513086;2.263915526;4.339255511;0.389626775
2144.1;927.6818138;419.7978438;2.268600803;4.420199241;0.31196926
2144.2;932.9089015;421.3903791;2.272511915;4.360866756;0.323631254
2144.3;932.7383626;423.3590862;2.272091232;4.852737964;0.266855754
2144.4;928.6698265;423.8898944;2.270853102;4.467912858;0.307634632
2144.5;924.0345437;423.809031;2.269281579;4.652705372;0.381109917
2144.6;924.4277911;423.74899;2.267787228;4.640017474;0.337833355
2144.7;935.3644515;425.6082649;2.268072658;4.365549014;0.319584057
2144.8;951.6234814;428.5428719;2.2698103;3.978447536;0.297955373
2144.9;967.2124139;432.0094102;2.27483654;4.364157467;0.3387746
2145;976.1432807;432.6253944;2.277773079;4.027623613;0.330068259
2145.1;979.6974598;430.79492;2.278774625;4.232204392;0.360801234
2145.2;971.5881981;422.6703434;2.273888299;3.89507202;0.328775945
2145.3;959.6435808;414.9351896;2.269765622;4.168017552;0.365265219
2145.4;945.2181455;407.6323699;2.266465949;4.631007778;0.315730071
2145.5;935.4380105;402.6848468;2.267396566;4.75938293;0.372714527
2145.6;928.8838004;398.5393498;2.273674378;4.290215254;0.380536578
2145.7;925.0862493;395.1072977;2.284771242;4.347264327;0.37108394
2145.8;921.7124897;393.1568862;2.308805717;4.688138659;0.325015967
2145.9;919.3544216;392.5301276;2.325464038;4.899414155;0.304460801
2146;918.012045;393.2270219;2.334746207;4.815494751;0.335379187
2146.1;920.7286427;395.2232586;2.320589263;4.78573516;0.364780225
2146.2;924.8438139;397.0030785;2.305355894;4.455423705;0.332296687
2146.3;930.5035462;398.497715;2.289420435;4.685635805;0.370045581
2146.4;932.5908994;399.88805;2.283301146;4.758396234;0.361511176
2146.5;934.1939062;401.1236333;2.279075074;4.423093405;0.367196115
2146.6;935.4429442;402.1547056;2.276598187;4.205768906;0.356039197
2146.7;938.1580045;402.452989;2.273933969;4.311957255;0.321187197
2146.8;940.9796619;402.6702832;2.270666719;4.585649009;0.352844062
2146.9;943.7094707;402.8882819;2.266449533;4.055334188;0.363491502
2147;946.5764259;403.9918839;2.265610921;4.356265259;0.401794479
2147.1;947.911649;404.7983743;2.265215861;4.163127369;0.316162686
2147.2;946.2301706;404.7482633;2.264614168;4.3477231;0.311337502
2147.3;940.9451023;403.5546784;2.261157484;4.364237467;0.381977654
2147.4;935.74873;402.352616;2.258726713;4.457375436;0.338492097
2147.5;932.6050563;401.7164544;2.260152048;4.785124781;0.35876933
2147.6;929.3207582;401.8419744;2.265778636;4.607864472;0.377124958
2147.7;925.118626;402.1469147;2.27257914;4.839552286;0.333020965
2147.8;918.4170845;402.3510641;2.279348188;4.616378133;0.363010859
2147.9;910.5948156;401.9657008;2.283048752;4.627181854;0.335232151
2148;902.5600812;401.1138239;2.285002677;4.878547225;0.335200464
2148.1;895.1681501;399.3423004;2.284586386;4.308528204;0.358869287
2148.2;892.3369007;397.7911453;2.285105683;4.899910228;0.360187413
2148.3;892.2977275;396.4357819;2.286418454;4.946806937;0.293463618
2148.4;896.0738246;395.5421157;2.289519307;4.640780304;0.370321956
2148.5;897.5732446;394.9656292;2.291381497;4.971961292;0.327996143
2148.6;897.2622577;394.6050892;2.292306015;4.77310474;0.351139872
2148.7;893.0347495;394.5673618;2.2913903;4.431621541;0.371080531
2148.8;887.8259435;395.118503;2.289075453;4.924550176;0.32301549
2148.9;883.0037095;396.1240108;2.285665597;4.808224948;0.356842163
2149;887.0735894;397.9705445;2.280118443;4.842990728;0.322549451
2149.1;897.8079388;400.0585715;2.277512619;4.803455065;0.341164871
2149.2;912.8843718;402.2856026;2.277596176;4.940643821;0.3879259
2149.3;920.379522;403.9506627;2.286444485;4.658543436;0.353203262
2149.4;927.0558483;404.159429;2.295102725;4.590825392;0.357370422
2149.5;933.0275384;403.1214898;2.303399353;4.641677782;0.357312522
2149.6;938.6503832;401.7817644;2.301910648;4.153522097;0.323261166
2149.7;941.130246;402.0842833;2.296276911;4.731349718;0.33803627
2149.8;940.4671269;404.0290464;2.286498142;4.250143621;0.345244852
2149.9;936.5194132;406.1152456;2.274529363;4.558351435;0.423914366
2150;932.8742417;407.3765223;2.266010837;4.256115581;0.307008992
2150.1;929.662919;407.6660236;2.261595073;4.303821608;0.358173997
2150.2;926.0839871;406.6106273;2.265236189;4.460042452;0.30899913
2150.3;923.3108131;405.3653567;2.270175993;4.955193053;0.337320047
2150.4;921.6827557;403.976426;2.276199043;4.745206758;0.35119109
2150.5;916.7103369;402.2045831;2.286359894;4.55362758;0.401288634
2150.6;908.8672199;399.9432064;2.304794908;4.73218796;0.313589067
2150.7;896.9466203;396.9525337;2.335979744;4.7444708;0.361069812
2150.8;886.2993136;394.0166544;2.396181245;5.211552895;0.356300233
2150.9;876.5651418;391.3983175;2.447045276;5.325591786;0.345322966
2151;868.2011585;389.3790712;2.470614207;5.735351284;0.31799325
2151.1;864.1877771;388.4952642;2.453825869;5.329084526;0.350941876
2151.2;863.7487695;388.3290397;2.414496011;5.449178995;0.30315855
2151.3;869.42161;389.2556083;2.34324007;5.12183555;0.350300141
2151.4;881.9950174;391.766617;2.303489544;4.921709293;0.318965637
2151.5;894.9561206;394.9552796;2.278000041;5.017594901;0.351222344
2151.6;903.4811575;398.800722;2.267808274;4.789429438;0.319306862
2151.7;903.5487776;402.2013123;2.261990688;4.859604403;0.368477855
2151.8;901.4038087;405.1233225;2.259140884;4.986250267;0.288321252
2151.9;901.9496124;406.9027011;2.261364294;4.973301234;0.337586014
2152;907.5861715;407.7937473;2.262549015;4.418359672;0.294205338
2152.1;914.5802521;408.2905066;2.262932018;4.737654719;0.311551061
2152.2;917.8195039;408.7254336;2.261690673;4.246080448;0.29932581
2152.3;924.7103166;409.5034403;2.260518482;4.521926832;0.310351329
2152.4;933.8694356;410.601749;2.259379654;4.836489336;0.348164925
2152.5;945.4070636;412.5819505;2.258226931;4.312763532;0.326078709
2152.6;955.2257052;415.5790825;2.257932826;4.192669334;0.339605518
2152.7;963.3209497;418.9381826;2.258371234;4.231786099;0.371414136
2152.8;965.387771;419.9454756;2.260666013;4.187746326;0.319854722
2152.9;964.6613147;418.9353567;2.261740901;4.199066756;0.313950993
2153;962.1312005;416.5069784;2.261644276;4.066469025;0.360657723
2153.1;963.0330347;414.7463894;2.257033386;4.422320011;0.376576133
2153.2;967.9173701;413.7605353;2.254163024;4.343104383;0.321285773
2153.3;976.2586122;413.4466541;2.252850661;4.0583671;0.39763177
2153.4;987.7557298;413.7214332;2.255229357;4.083236479;0.386854559
2153.5;996.2177286;414.1623215;2.257929134;4.095409829;0.402645342
2153.6;1001.644608;414.7693189;2.260949991;4.136190868;0.421067331
2153.7;997.1848471;415.49787;2.259837085;4.036485163;0.353049461
2153.8;992.2589157;416.1156083;2.25419548;4.120914194;0.372099222
2153.9;987.0225994;416.6003499;2.243336612;3.946584829;0.341367476
2154;987.1192487;416.7391537;2.240995087;3.780235164;0.379148129
2154.1;990.2738134;416.9713805;2.243941552;3.877320712;0.394173324
2154.2;997.1811346;417.3631129;2.253439709;4.147383932;0.304925432
2154.3;998.8648065;418.363272;2.257761344;4.133108248;0.369876056
2154.4;999.8572364;419.5879649;2.258764863;3.959515616;0.340398822
2154.5;1000.668828;421.0687027;2.255293049;3.802543155;0.371063532
2154.6;1010.163929;421.9061379;2.244288579;3.892206619;0.39343449
2154.7;1020.243637;422.150079;2.234819368;4.079919284;0.401461517
2154.8;1028.714133;421.4452308;2.230710726;3.957443133;0.386453152
2154.9;1025.736009;419.8539609;2.232456763;3.574324375;0.385832547
2155;1022.587659;418.4247108;2.235327793;3.729789008;0.431308227
2155.1;1024.90604;417.8275281;2.237825071;3.438078652;0.373980908
2155.2;1020.736171;418.0919722;2.242254687;3.535657364;0.421258349
2155.3;1015.17196;418.4032739;2.246993153;3.844915272;0.398725293
2155.4;1010.847754;418.1562592;2.251059444;3.848682925;0.418771159
2155.5;1007.515395;417.7097344;2.25510345;4.067062973;0.367803298
2155.6;1005.071608;417.1841846;2.258002865;4.150318812;0.327890233
2155.7;1004.542668;416.6269853;2.256871945;4.066406964;0.39351395
2155.8;1007.143634;416.0710771;2.253968995;4.141357631;0.359776846
2155.9;1010.848024;415.9689389;2.250407765;3.736724711;0.311719572
2156;1013.468356;417.9314541;2.247307382;3.594219308;0.317271824
2156.1;1020.45384;420.1251237;2.245639459;3.867267911;0.290512922
2156.2;1028.619058;422.4086764;2.244812131;4.244751894;0.331404311
2156.3;1030.217671;424.5128793;2.244615436;3.766579451;0.347392055
2156.4;1022.096788;425.8950556;2.244394622;3.514882065;0.383702707
2156.5;1008.421252;426.6859011;2.244068177;3.882535213;0.279091452
2156.6;998.3678195;426.1375614;2.242924082;4.186715887;0.390960698
2156.7;997.2005506;425.3339554;2.240158439;3.699399699;0.396449039
2156.8;1003.461322;424.318733;2.236350518;4.019119168;0.350794857
2156.9;1025.282731;422.8841375;2.234609748;3.590701376;0.325415373
2157;1047.281885;422.5080376;2.234653128;3.829496142;0.34500171
2157.1;1069.130921;423.0535468;2.236183295;3.603039093;0.345380652
2157.2;1076.205093;424.5755196;2.236094359;3.463889988;0.352784839
2157.3;1076.064327;426.0992379;2.234473897;3.799546083;0.367237226
2157.4;1068.708625;427.6247018;2.231321909;3.353312185;0.340497132
2157.5;1060.053209;427.6663788;2.229524478;3.345676455;0.380673718
2157.6;1052.91832;427.0804007;2.228424703;3.895444689;0.481483063
2157.7;1047.599534;425.7931577;2.228111465;3.382671582;0.353837054
2157.8;1034.923857;424.3981769;2.23037155;4.081917447;0.369487068
2157.9;1014.613411;422.736843;2.233033516;3.772391696;0.339176906
2158;984.4081907;420.717185;2.23602363;3.790095003;0.339164482
2158.1;970.5117502;419.8089449;2.237276378;4.102452782;0.37425241
2158.2;973.4184557;419.8320029;2.237970948;4.108643887;0.345544558
2158.3;1000.784258;421.1730621;2.238069766;3.925371825;0.379914569
2158.4;1029.42239;422.4488054;2.237479138;3.653287069;0.318403052
2158.5;1049.021167;423.1959972;2.235771367;3.781360517;0.382658755
2158.6;1050.670896;422.9378174;2.232112897;3.0856098;0.304921811
2158.7;1043.176183;421.7516522;2.229752465;3.482499805;0.322216155
2158.8;1029.392203;420.7565025;2.22724071;3.625071277;0.37922153
2158.9;1005.617006;420.6823652;2.223711017;4.19208049;0.377964621
2159;995.143847;422.4130456;2.220497589;3.49274549;0.351560961
2159.1;993.5452246;424.8669422;2.219356029;3.828060218;0.351294259
2159.2;1006.526538;427.9303855;2.223857434;3.581467459;0.365745489
2159.3;1015.963269;430.605191;2.227108858;3.615737262;0.361762767
2159.4;1021.466876;431.8823228;2.229380567;3.842782906;0.345511572
2159.5;1017.441261;428.6881923;2.229735842;3.828783091;0.36836008
2159.6;1002.54978;425.3995836;2.229555632;4.139074043;0.376920959
2159.7;986.6658958;422.353658;2.229006228;3.845896554;0.340114633
2159.8;987.4753794;420.5977458;2.227820409;4.01489189;0.348046786
2159.9;992.4907248;420.1575703;2.227722833;4.161105856;0.336159037
2160;1000.574497;420.6608993;2.228993322;4.052378527;0.373865571
2160.1;1014.19772;422.7963907;2.235223889;3.719591023;0.401220091
2160.2;1029.392007;425.1524372;2.242113518;3.921038968;0.38320944
2160.3;1044.928506;427.4155034;2.248638407;3.420127908;0.361600821
2160.4;1054.878719;427.6251366;2.248245173;3.9038916;0.347554709
2160.5;1056.827825;426.7592434;2.244982481;3.558415153;0.408635181
2160.6;1052.756791;425.1141631;2.239806084;3.523634174;0.434972897
2160.7;1045.141427;423.4634792;2.237201832;3.645019765;0.398610023
2160.8;1038.706741;422.6308546;2.2332842;3.795511599;0.423360532
2160.9;1033.491696;422.5047862;2.228223051;3.998751432;0.332478331
2161;1038.7566;422.8535709;2.221950917;3.57827146;0.385810456
2161.1;1045.334008;423.1878806;2.217908702;3.48557621;0.417657623
2161.2;1053.223921;423.5077152;2.216096407;3.625299448;0.399806426
2161.3;1046.56413;424.6475366;2.216902839;3.373627489;0.323128139
2161.4;1038.265246;425.9024173;2.217598134;3.259027875;0.364476532
2161.5;1028.390785;427.272723;2.218100225;3.826155815;0.348628888
2161.6;1033.734181;428.4862515;2.219542412;3.549954779;0.399681249
2161.7;1038.290447;429.2198167;2.221417151;3.82480166;0.367621458
2161.8;1040.41833;429.3043945;2.223806356;3.384695587;0.365941813
2161.9;1035.62919;428.6501514;2.224710041;3.042926364;0.356821303
2162;1027.479299;427.1854952;2.224863589;3.732662647;0.374223436
2162.1;1015.100043;424.5325245;2.224062534;3.790118385;0.273716242
2162.2;1008.942343;422.0574307;2.223841391;4.123785027;0.354701946
2162.3;1010.452695;420.4085352;2.224345712;3.902244749;0.389844089
2162.4;1024.882042;420.3072263;2.226075031;3.767139415;0.372494396
2162.5;1039.718005;421.3470955;2.227212696;3.728698595;0.307739276
2162.6;1050.906446;423.315167;2.227276206;3.46651274;0.295645819
2162.7;1053.375737;426.8645375;2.225136399;3.532333567;0.427597079
2162.8;1051.806274;428.754827;2.222564343;3.249192994;0.347773225
2162.9;1048.807675;428.9677675;2.221501206;3.639466464;0.333138846
2163;1044.98369;425.7385609;2.225079681;3.408095203;0.356127848
2163.1;1043.177375;422.6205399;2.234457703;3.510604257;0.372207297
2163.2;1042.955129;419.694448;2.244203426;3.760934109;0.318048587
2163.3;1045.835716;417.3103281;2.248028319;3.795594475;0.411591738
2163.4;1051.539074;416.4843604;2.245646659;3.373090819;0.396730537
2163.5;1058.860845;416.7472512;2.241037814;3.923142645;0.317684223
2163.6;1068.044258;418.9283909;2.238400466;3.342578858;0.395594041
2163.7;1071.208833;420.1798701;2.234626425;3.602058825;0.320023591
2163.8;1069.897045;420.9104091;2.230606685;3.625847184;0.461492531
2163.9;1060.134234;421.3828;2.22867471;3.534174627;0.334100124
2164;1051.098167;422.3218873;2.228179307;3.576012443;0.297519096
2164.1;1043.178072;423.5180378;2.228561781;3.9484417;0.352020077
2164.2;1041.292922;424.4534001;2.22892082;3.777945317;0.315977507
2164.3;1045.535003;425.1305543;2.230054244;3.663707015;0.37541229
2164.4;1054.19485;425.8102597;2.231595428;3.158699228;0.339584239
2164.5;1062.553958;429.4592595;2.230739631;3.318257686;0.374268587
2164.6;1062.813681;433.9670286;2.227601302;3.687778058;0.307115371
2164.7;1055.995236;439.1765915;2.22257995;3.518909594;0.347636513
2164.8;1040.420993;442.9283824;2.220564999;3.37329051;0.357958777
2164.9;1025.208116;441.3473895;2.219913112;3.531220712;0.374880016
2165;1010.356604;434.433613;2.22062429;3.706803811;0.357389614
2165.1;1003.399365;425.0709474;2.221539758;3.969238992;0.323451368
2165.2;1002.360595;418.3378052;2.226107739;3.935761264;0.325304273
2165.3;1008.080467;414.7501638;2.234958558;4.039926095;0.363047163
2165.4;1020.35675;414.6104767;2.239497404;3.6025689;0.302190013
2165.5;1029.991153;415.0187096;2.243140638;3.905576749;0.349039762
2165.6;1035.399325;415.879671;2.245927155;3.576551874;0.322968213
2165.7;1037.264003;416.8187979;2.250959528;3.612129024;0.367988912
2165.8;1038.595337;418.0381441;2.25584656;4.016286524;0.456844244
2165.9;1039.698867;419.70052;2.260089313;3.681991169;0.38353131
2166;1038.956102;419.4149453;2.262047084;3.647599684;0.381290034
2166.1;1036.934857;418.7955998;2.262909026;3.648607675;0.342588174
2166.2;1033.015294;418.1439092;2.26236584;3.638950446;0.353108072
2166.3;1027.300201;419.0076319;2.249923838;4.043037574;0.385348357
2166.4;1025.400296;420.240693;2.237757275;3.996756429;0.377738726
2166.5;1033.322156;421.5593562;2.232327919;3.803030273;0.368319867
2166.6;1043.164976;422.9607911;2.234139634;3.635691781;0.295547233
2166.7;1049.098774;425.1567629;2.237723969;3.773542901;0.283977541
2166.8;1042.364825;429.5476631;2.240540602;3.589090837;0.40381038
2166.9;1032.852649;431.7380537;2.237564652;3.74639483;0.356498987
2167;1022.824025;431.7030382;2.233215712;3.792995156;0.323866932
2167.1;1014.425196;426.5191221;2.231214721;3.790234797;0.328774669
2167.2;1010.383199;421.8201155;2.231161767;4.136620172;0.366180389
2167.3;1009.464065;417.7399815;2.231837753;4.17195392;0.359400641
2167.4;1014.265108;415.5324277;2.232031154;4.057201571;0.320661978
2167.5;1020.217098;414.7057136;2.231923715;3.371385007;0.396934015
2167.6;1026.443346;414.6096612;2.231652207;4.080116744;0.366194302
2167.7;1030.712155;414.6322877;2.231324851;3.825233279;0.396265832
2167.8;1033.026781;414.3859844;2.231363253;3.580216821;0.258259318
2167.9;1034.158649;413.9943278;2.231770117;3.659446213;0.470494099
2168;1035.425208;413.7779429;2.233475594;3.887019297;0.199220849
2168.1;1030.218591;414.8731527;2.234649683;3.928051502;0.462782404
2168.2;1020.611345;416.8947664;2.235732191;3.925491061;0.364140148
2168.3;1015.498009;418.5502259;2.241408436;3.823563794;0.34146617
2168.4;1022.545811;419.0708387;2.245628326;3.762162595;0.342149778
2168.5;1039.526909;418.6017993;2.248581155;3.817559618;0.339167782
2168.6;1035.624604;417.0091474;2.25023738;3.662638421;0.312921891
2168.7;1025.394836;415.8159512;2.254243753;3.575988259;0.365694991
2168.8;1008.837606;415.0222106;2.260600275;3.754190393;0.340345348
2168.9;999.3816126;416.0701075;2.260901875;3.915411987;0.36313956
2169;998.6954492;418.3327924;2.258542428;4.006668869;0.32323378
2169.1;1008.134177;421.9774118;2.253204205;4.312291773;0.333636174
2169.2;1020.760276;425.7997679;2.235153145;3.464699521;0.369063642
2169.3;1036.044845;429.1365938;2.220842327;3.708008175;0.373086637
2169.4;1054.719683;431.787259;2.212817189;3.464302517;0.370804204
2169.5;1064.07515;432.2240403;2.218257728;3.49594442;0.337663067
2169.6;1063.955164;432.2096443;2.223877072;3.715966932;0.331191569
2169.7;1050.064705;431.8604643;2.227347004;3.781540856;0.33574099
2169.8;1022.939466;429.1230317;2.227763593;3.675496244;0.346793186
2169.9;1000.929849;426.6175077;2.224650276;3.73995888;0.334898523
2170;993.0328226;425.31686;2.215649661;3.619656922;0.331907063
2170.1;988.1729963;426.2431236;2.210484897;3.900936927;0.307746956
2170.2;983.9085742;428.0124306;2.208163076;4.186999752;0.30038223
2170.3;979.4777893;430.6082256;2.210510088;3.915035605;0.368014996
2170.4;982.7811965;432.7257844;2.213025448;4.085932365;0.356494925
2170.5;988.6661311;434.4993519;2.215033857;4.045982229;0.364599445
2170.6;995.6897798;435.6777766;2.215464266;3.934310057;0.361387637
